Time,u[time],Voltage,u[Voltage]
(sec),(sec),(V),(V)
0.0008207840000000001,0.0,1.3704000000000005,0.0008952017773788213
0.0008239839999999999,0.0,1.3648000000000005,0.0008952017773788213
0.0008271839999999998,0.0,1.3596000000000004,0.0008952017773788213
0.000830384,0.0,1.3576000000000006,0.0008952017773788213
0.0008335840000000002,0.0,1.3532000000000004,0.0008952017773788213
0.000836784,0.0,1.3455999999999997,0.0008952017773788213
0.0008399840000000001,0.0,1.3328000000000002,0.0008952017773788213
0.000843184,0.0,1.3252000000000002,0.0008952017773788213
0.000846384,0.0,1.3215999999999999,0.0008952017773788213
0.000849584,0.0,1.3174,0.0008952017773788213
0.0008527839999999999,0.0,1.3141999999999998,0.0008952017773788213
0.0008559840000000001,0.0,1.3068,0.0008952017773788213
0.000859184,0.0,1.2906,0.0008952017773788213
0.0008623840000000001,0.0,1.2792000000000001,0.0008952017773788213
0.000865584,0.0,1.2678000000000003,0.0008952017773788213
0.000868784,0.0,1.2604000000000002,0.0008952017773788213
0.0008719839999999999,0.0,1.2568000000000001,0.0008952017773788213
0.0008751840000000001,0.0,1.2526000000000002,0.0008952017773788213
0.000878384,0.0,1.2434000000000003,0.0008952017773788213
0.0008815840000000001,0.0,1.2362000000000004,0.0008952017773788213
0.000884784,0.0,1.2268000000000001,0.0008952017773788213
0.0008879839999999999,0.0,1.2192,0.0008952017773788213
0.000891184,0.0,1.2184000000000001,0.0008952017773788213
0.000894384,0.0,1.2152,0.0008952017773788213
0.000897584,0.0,1.2084000000000001,0.0008952017773788213
0.0009007840000000001,0.0,1.2020000000000002,0.0008952017773788213
0.000903984,0.0,1.1918000000000002,0.0008952017773788213
0.0009071839999999999,0.0,1.1868,0.0008952017773788213
0.0009103840000000001,0.0,1.1836000000000002,0.0008952017773788213
0.0009135839999999999,0.0,1.1808,0.0008952017773788213
0.000916784,0.0,1.1782000000000001,0.0008952017773788213
0.0009199840000000001,0.0,1.1740000000000002,0.0008952017773788213
0.000923184,0.0,1.1666000000000003,0.0008952017773788213
0.0009263839999999999,0.0,1.1596000000000002,0.0008952017773788213
0.000929584,0.0,1.1508000000000003,0.0008952017773788213
0.000932784,0.0,1.1438000000000001,0.0008952017773788213
0.000935984,0.0,1.1414000000000002,0.0008952017773788213
0.000939184,0.0,1.1388000000000003,0.0008952017773788213
0.000942384,0.0,1.1338,0.0008952017773788213
0.000945584,0.0,1.1268,0.0008952017773788213
0.000948784,0.0,1.1214,0.0008952017773788213
0.000951984,0.0,1.1066,0.0008952017773788213
0.000955184,0.0,1.0964,0.0008952017773788213
0.000958384,0.0,1.0878,0.0008952017773788213
0.000961584,0.0,1.0868,0.0008952017773788213
0.0009647840000000001,0.0,1.0812,0.0008952017773788213
0.0009679840000000001,0.0,1.0776000000000001,0.0008952017773788213
0.0009711839999999999,0.0,1.0718,0.0008952017773788213
0.0009743839999999999,0.0,1.0652,0.0008952017773788213
0.000977584,0.0,1.0608000000000002,0.0008952017773788213
